AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P317,P318,P319,P319A,P320,P203,P204,P205,P206,P207,P208,P209,IMPUTADO,TICUEST01A,CUESTIONARIOREDUCIDO,TIPOENTREVISTA,FACTOR07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2020,11,015812,007,22,03,050116,5,2,02,1,1,1,11,7,3,1,2, ,1,9, , ,2,2,1,175.715678320072,386.537478902408,035288,02
2020,11,015812,041,11,03,050116,5,2,01,1,1,2, , ,3,1,2, ,2,10, , ,2,2,1,175.715678320072,386.537478902408,035288,02
2020,11,015832,067,11,05,051101,5,5,02,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,516.00726924242,910.652211320044,035620,00
2020,11,015893,017,11,03,050103,5,6,02,1,1,1,11,3,3,1,2, ,2,11, , ,2,2,1,168.479231596589,316.124520223346,035477,00
2020,11,015973,077,11,03,060101,4,2,02,1,1,2, , ,7,1,2, ,2,8, , ,2,2,1,10.295930853904,30.0723118718219,006017,00
2020,11,015991,020,11,07,060301,4,5,01,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,719.145153237934,1340.60677542457,005455,02
2020,11,016046,029,11,02,060413,4,7,01,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,385.704853871499,770.806494268657,005390,00
2020,11,016046,030,11,03,060413,4,7,01,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,385.704853871499,770.806494268657,005390,00
2020,11,016046,031,11,02,060413,4,7,02,1,1,1,11,6,3,1,2, ,2,22,6, ,2,2,1,385.704853871499,770.806494268657,005390,00
2020,11,016054,067,11,03,060410,4,7,03,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,385.704853871499,770.806494268657,005220,00
2020,11,016093,374,11,03,060105,4,7,01,1,2, , , ,3,1,2, ,1,9, , ,2,2,1,385.704853871499,770.806494268657,006092,00
2020,11,016093,375,11,03,060105,4,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,385.704853871499,770.806494268657,006092,00
2020,11,016134,125,11,05,060303,7,7,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,325.76082449447,653.028318446247,005407,00
2020,11,016134,125,11,06,060303,7,7,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,325.76082449447,653.028318446247,005407,00
2020,11,016134,127,11,04,060303,7,7,04,1,1,2, , ,3,1,2, ,2,16,6, ,2,2,1,325.76082449447,653.028318446247,005407,00
2020,11,016184,077,11,03,070101,8,1,02,2,2, , , ,3,1,2, ,1,15,6, ,2,2,1,345.779210125357,470.230040746979,018445,00
2020,11,016188,102,11,02,070101,8,1,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,627.900930946045,852.493034452414,018376,00
2020,11,016290,014,11,04,070106,8,1,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,350.975330441048,550.924343766649,017636,00
2020,11,016290,044,11,03,070106,8,1,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,350.975330441048,550.924343766649,017636,00
2020,11,016299,025,11,02,070101,8,1,01,2,2, , , ,3,1,2, ,2,16,6, ,2,2,1,627.900930946045,852.493034452414,018189,02
2020,11,016299,083,11,03,070101,8,1,01,1,1,1,99,5,3,1,2, ,2,8, , ,2,2,1,627.900930946045,852.493034452414,018189,02
2020,11,016336,010,11,04,080104,6,2,04,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,344.285699809098,580.604845374526,037573,04
2020,11,016336,087,11,02,080104,6,2,02,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,344.285699809098,580.604845374526,037573,04
2020,11,016390,009,11,03,080501,6,5,03,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,778.305457483415,1712.61270621431,050861,00
2020,11,016481,030,11,03,080909,6,8,03,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,269.451082558683,509.006683163512,037120,00
2020,11,016481,030,11,05,080909,6,8,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,269.451082558683,509.006683163512,037120,00
2020,11,016481,066,11,04,080909,6,8,02,2,1,2, , ,3,1,2, ,2,10, , ,2,2,1,269.451082558683,509.006683163512,037120,00
2020,11,016533,013,11,05,090118,5,4,04,1,1,2, , ,5,1,2, ,2,11, , ,2,2,1,1.37767909666476,4.6349815376364,033226,00
2020,11,016570,042,11,03,090723,5,6,02,2,1,2, , ,3,1,2, ,1,8, , ,2,2,1,143.012342591989,291.594864358838,050313,00
2020,11,016570,067,11,05,090723,5,6,04,2,1,2, , ,5,1,2, ,1,8, , ,2,2,1,143.012342591989,291.594864358838,050313,00
2020,11,016580,169,11,03,090717,5,7,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,143.012342591989,291.594864358838,032846,00
2020,11,016631,104,11,06,090207,5,6,02,1,1,2, , ,3,1,2, ,2,10, , ,2,2,1,143.012342591989,291.594864358838,033133,00
2020,11,016730,059,11,05,100608,7,3,04,1,1,1,12,3,5,1,2, ,1,10, , ,2,2,1,2.96521710310842,6.77150935419242,014041,01
2020,11,016748,022,11,03,100601,7,3,02,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,142.821419641378,253.75305748409,014049,02
2020,11,016757,010,11,03,100804,5,7,03,1,2, , , ,3,1,2, ,2,16,6, ,2,2,1,221.120255937613,443.300978129165,014895,00
2020,11,016757,010,11,05,100804,5,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,2,1,221.120255937613,443.300978129165,014895,00
2020,11,016852,145,12,04,110106,2,2,02,1,1,2, , ,5,1,2, ,2,8, , ,2,2,1,6.57052812205917,18.3692170538391,034189,00
2020,11,016899,002,11,06,110106,2,2,04,1,2, , , ,5,1,2, ,1,8, , ,2,2,1,238.087187452396,395.884434383264,034183,02
2020,11,016951,046,11,02,110113,2,5,02,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,317.449583269862,527.845912511018,034633,02
2020,11,016951,061,11,04,110113,2,5,03,1,1,2, , ,5,1,2, ,1,10, , ,2,2,1,317.449583269862,527.845912511018,034633,02
2020,11,016961,012,11,05,110507,2,2,02,1,2, , , ,3,1,2, ,1,11, , ,2,2,1,330.042936879207,526.558265058977,034073,00
2020,11,016961,026,11,03,110507,2,2,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,330.042936879207,526.558265058977,034073,00
2020,11,016961,087,11,02,110507,2,2,02,1,1,1,11,7,3,1,2, ,2,13,6, ,2,2,1,330.042936879207,526.558265058977,034073,00
2020,11,017016,012,11,03,110201,2,2,01,1,2, , , ,3,1,2, ,1,11, , ,2,2,1,317.449583269862,527.845912511018,033738,00
2020,11,017016,027,11,03,110201,2,2,01,1,2, , , ,3,1,2, ,2,8, , ,2,2,1,317.449583269862,527.845912511018,033738,00
2020,11,017032,022,11,02,110104,2,5,02,1,1,1,12,3,3,1,2, ,1,14,6, ,2,2,1,330.042936879206,526.558265058977,034676,01
2020,11,017099,076,11,03,120107,5,2,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,266.923704776285,467.739675031154,032204,00
2020,11,017221,092,11,03,120302,7,4,01,1,1,1,12,4,3,1,2, ,2,8, , ,2,2,1,599.65471376981,1272.16948016414,031187,02
2020,11,017221,108,11,03,120302,7,4,02,1,1,1,12,3,3,1,2, ,2,8, , ,2,2,1,599.65471376981,1272.16948016414,031187,02
2020,11,017224,031,11,04,120601,7,4,01,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,140.160653322036,239.8561627642,032548,00
2020,11,017255,158,11,03,120702,5,7,03,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,219.221403598704,440.38465488823,030978,00
2020,11,017257,040,11,02,120802,5,8,01,2,2, , , ,3,1,2, ,1,15,6, ,2,2,1,219.221403598704,440.38465488823,030758,00
2020,11,017275,006,11,03,120124,5,7,03,1,2, , , ,3,1,2, ,2,14,6, ,2,2,1,219.221403598704,440.38465488823,032363,00
2020,11,017275,007,11,03,120124,5,7,02,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,219.221403598704,440.38465488823,032363,00
2020,11,017275,150,11,04,120124,5,7,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,219.221403598704,440.38465488823,032363,00
2020,11,017329,015,11,06,130105,1,1,06,1,2, , , ,5,1,2, ,1,15,6, ,2,2,1,346.182962525761,582.083223239313,010312,00
2020,11,017335,158,11,05,130101,1,1,01,1,2, , , ,8,2, ,1,2,17,6, ,2,2,1,15.017143930454,29.175956946127,010497,00
2020,11,017345,193,11,03,130101,1,1,01,1,2, , , ,3,1,2, ,1,16,6, ,2,2,1,103.579102334937,593.071933389225,045279,00
2020,11,017401,116,11,05,130101,1,1,04,1,1,2, , ,5,1,2, ,1,9, , ,2,2,1,346.182962525761,582.083223239313,010503,00
2020,11,017579,015,11,03,140101,1,1,03,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,449.076940130031,657.030959528796,045003,00
2020,11,017579,075,11,05,140101,1,1,01,1,1,1,11,3,3,1,2, ,1,8, , ,2,2,1,449.076940130031,657.030959528796,045003,00
2020,11,017583,015,11,04,140101,1,1,01,1,2, , , ,3,1,2, ,2,12,6, ,2,2,1,8.34345773437603,12.6990102456118,003595,00
2020,11,017583,088,11,03,140101,1,1,03,1,2, , , ,3,1,2, ,1,14,6, ,2,2,1,8.34345773437603,12.6990102456118,003595,00
2020,11,017583,088,11,05,140101,1,1,03,1,1,1,12,1,3,1,2, ,2,8, , ,2,2,1,8.34345773437603,12.6990102456118,003595,00
2020,11,017593,019,11,02,140101,1,1,01,1,2, , , ,3,1,2, ,1,9, , ,2,2,1,397.710524193253,639.464053052925,003425,01
2020,11,017665,090,11,05,140116,1,5,03,1,1,2, , ,5,1,2, ,2,10, , ,2,2,1,272.605567648729,434.174537613841,004186,00
2020,11,017782,180,11,03,140308,1,7,02,1,2, , , ,3,1,2, ,2,10, , ,2,2,1,239.545183143171,417.219038137422,003140,00
2020,11,017782,408,11,03,140308,1,7,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,239.545183143171,417.219038137422,003140,00
2020,11,017799,012,11,03,150135,8,1,01,1,2, , , ,3,1,2, ,2,7, , ,2,2,1,541.871950141952,773.250221875964,019834,00
2020,11,017799,168,11,02,150135,8,1,01,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,541.871950141952,773.250221875964,019834,00
2020,11,017811,049,11,03,150117,8,1,02,1,2, , , ,3,1,2, ,2,14,6, ,2,2,1,834.171797537086,1263.28960653373,020446,00
2020,11,017811,049,11,04,150117,8,1,02,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,834.171797537086,1263.28960653373,020446,00
2020,11,017823,048,11,04,150143,8,1,04,1,1,2, , ,3,1,2, ,1,17,6, ,2,2,1,1486.39504577577,2093.90125777071,029095,00
2020,11,017823,060,22,03,150143,8,1,01,1,2, , , ,3,1,2, ,1,14,6, ,2,2,1,1486.39504577577,2093.90125777071,029095,00
2020,11,017829,066,11,05,150103,8,1,02,1,1,1,11,1,3,1,2, ,2,9, , ,2,2,1,1486.39504577577,2093.90125777071,024061,00
2020,11,017847,074,11,03,150135,8,1,02,1,1,1,11,7,3,1,2, ,2,8, , ,2,2,1,384.067728512819,720.397856996995,019780,00
2020,11,017883,038,11,03,150143,8,1,01,1,2, , , ,3,1,2, ,1,11, , ,2,2,1,1257.70380817365,1991.93898757556,047913,02
2020,11,017894,076,11,02,150135,8,1,01,1,2, , , ,3,1,2, ,1,14,6, ,2,2,1,625.628848152815,947.467206145839,019800,00
2020,11,017894,076,11,03,150135,8,1,01,1,2, , , ,3,1,2, ,1,10, , ,2,2,1,625.628848152815,947.467206145839,019800,00
2020,11,017894,093,11,03,150135,8,1,01,1,2, , , ,3,1,2, ,2,14,6, ,2,2,1,625.628848152815,947.467206145839,019800,00
2020,11,018122,160,11,03,150121,8,1,02,1,2, , , ,3,1,2, ,2,14,6, ,2,2,1,541.871950141952,773.250221875964,025268,02
2020,11,018155,062,11,06,150143,8,1,03,1,1,1,12,1,5,1,2, ,1,11, , ,2,2,1,834.171797537086,1263.28960653373,029354,00
2020,11,018156,047,11,03,150106,8,1,03,1,2, , , ,3,1,2, ,2,14,6, ,2,2,1,1257.70380817365,1991.93898757556,046936,00
2020,11,018203,159,11,04,150143,8,1,01,1,1,1,12,4,3,1,2, ,2,9, , ,2,2,1,834.171797537086,1263.28960653373,028890,00
2020,11,018206,054,11,03,150132,8,1,03,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,1257.70380817365,1991.93898757556,021860,00
2020,11,018216,117,11,03,150117,8,1,02,2,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,541.871950141952,773.250221875964,020335,00
2020,11,018216,132,11,03,150117,8,1,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,541.871950141952,773.250221875964,020335,00
2020,11,018395,061,11,03,150501,2,2,01,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,452.96169166007,870.144666581481,030288,00
2020,11,018448,008,11,03,150203,2,4,02,1,1,1,10,5,3,1,2, ,2,14,6, ,2,2,1,332.44075208277,549.312538621861,016380,00
2020,11,018448,008,11,04,150203,2,4,02,1,1,1,11,6,3,1,2, ,1,10, , ,2,2,1,332.44075208277,549.312538621861,016380,00
2020,11,018466,056,11,02,150714,2,5,02,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,452.96169166007,870.144666581481,050055,00
2020,11,018536,120,11,04,150302,5,6,04,1,1,1,12,1,3,1,2, ,2,14,6, ,2,2,1,139.027501246456,260.678794825245,016900,02
2020,11,018536,120,11,05,150302,5,6,04,1,1,1,12,1,3,1,2, ,2,9, , ,2,2,1,139.027501246456,260.678794825245,016900,02
2020,11,018591,038,11,03,160113,7,2,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,1.32876949532905,2.13786520498756,007803,00
2020,11,018591,106,11,04,160113,7,2,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,1.32876949532905,2.13786520498756,007803,00
2020,11,018621,015,11,03,160101,7,2,02,2,1,2, , ,3,1,2, ,1,12,6, ,2,2,1,1.32876949532905,2.13786520498756,007627,02
2020,11,018631,112,11,04,160108,7,2,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,219.353722352124,443.003611141971,007430,01
2020,11,018667,029,11,03,160201,7,3,02,1,2, , , ,3,1,2, ,2,10, , ,2,2,1,219.353722352124,443.003611141971,008246,00
2020,11,018697,010,11,03,160501,7,4,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,387.658400776679,530.975499820556,008141,00
2020,11,018697,131,11,05,160501,7,4,05,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,387.658400776679,530.975499820556,008141,00
2020,11,018717,075,11,04,160201,7,8,01,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,109.78668250575,162.239274049667,008316,00
2020,11,018722,006,11,04,160704,7,8,01,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018722,031,11,04,160704,7,8,01,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018722,031,11,05,160704,7,8,01,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018722,032,11,02,160704,7,8,12,1,2, , , ,3,1,2, ,1,20,6, ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018722,032,11,03,160704,7,8,12,1,2, , , ,3,1,2, ,2,13,6, ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018722,032,11,05,160704,7,8,12,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018722,032,11,09,160704,7,8,12,1,2, , , ,5,1,2, ,2,9, , ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018722,033,11,03,160704,7,8,02,1,2, , , ,3,1,2, ,1,11, , ,2,2,1,109.78668250575,162.239274049667,007304,00
2020,11,018725,087,11,03,160113,7,7,02,1,2, , , ,3,1,2, ,1,12,6, ,2,2,1,109.78668250575,162.239274049667,007997,00
2020,11,018725,203,11,03,160113,7,7,01,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,109.78668250575,162.239274049667,007997,00
2020,11,018756,212,11,03,160403,7,7,02,1,2, , , ,3,1,2, ,2,14,6, ,2,2,1,109.78668250575,162.239274049667,008103,00
2020,11,018756,213,11,04,160403,7,7,02,1,2, , , ,3,1,2, ,2,8, , ,2,2,1,109.78668250575,162.239274049667,008103,00
2020,11,018756,214,11,03,160403,7,7,04,1,2, , , ,3,1,2, ,1,16,6, ,2,2,1,109.78668250575,162.239274049667,008103,00
2020,11,018778,152,11,05,160404,7,7,01,1,2, , , ,10,1,2, ,1,9, , ,2,2,1,109.78668250575,162.239274049667,008071,00
2020,11,018784,084,11,03,170101,7,3,01,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,5.29444453360321,11.0498792679106,038924,02
2020,11,018813,077,11,03,170101,7,3,02,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,5.36410827746641,11.1952724161726,038973,00
2020,11,018813,115,11,04,170101,7,3,03,2,1,1,11,5,11,1,2, ,2,10, , ,2,2,1,5.36410827746641,11.1952724161726,038973,00
2020,11,018856,036,11,04,170204,7,5,01,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,6.96637438632001,14.5393147708143,038902,01
2020,11,019022,034,11,03,180204,6,6,03,1,2, , , ,3,1,2, ,2,15,6, ,2,2,1,65.3739138532124,154.04190596104,043823,03
2020,11,019022,085,11,03,180204,6,6,02,1,2, , , ,3,1,2, ,1,11, , ,2,2,1,65.3739138532124,154.04190596104,043823,03
2020,11,019127,043,11,03,190308,7,5,01,1,2, , , ,3,1,2, ,1,12,6, ,2,2,1,132.78500403649,226.728010566661,049366,00
2020,11,019128,006,11,02,190301,7,5,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,140.595886626872,240.0649523647,016225,02
2020,11,019128,044,11,04,190301,7,5,04,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,140.595886626872,240.0649523647,016225,02
2020,11,019128,044,11,06,190301,7,5,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,140.595886626872,240.0649523647,016225,02
2020,11,019128,081,11,04,190301,7,5,01,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,140.595886626872,240.0649523647,016225,02
2020,11,019135,017,11,04,190106,5,6,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,78.1361471382419,145.837918530108,015992,00
2020,11,019135,053,11,03,190106,5,6,01,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,78.1361471382419,145.837918530108,015992,00
2020,11,019150,065,11,02,190208,5,8,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,78.1361471382419,145.837918530108,015842,00
2020,11,019166,061,11,05,190304,7,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,69.759018697971,145.326160854763,016180,00
2020,11,019166,063,11,03,190304,7,7,01,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,69.759018697971,145.326160854763,016180,00
2020,11,019166,157,11,05,190304,7,7,02,2,1,2, , ,7,1,2, ,1,9, , ,2,2,1,69.759018697971,145.326160854763,016180,00
2020,11,019166,158,11,03,190304,7,7,03,1,2, , , ,3,1,2, ,1,13,6, ,2,2,1,69.759018697971,145.326160854763,016180,00
2020,11,019190,134,11,04,200115,1,2,04,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,46.4825306420109,67.2740800860793,001462,00
2020,11,019190,134,11,05,200115,1,2,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,46.4825306420109,67.2740800860793,001462,00
2020,11,019221,010,11,04,200115,1,2,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,134.382831534287,241.070186592508,001378,00
2020,11,019225,066,11,03,200101,1,2,03,1,1,2, , ,5,1,2, ,1,15,6, ,2,2,1,46.4825306420109,67.2740800860793,001240,00
2020,11,019225,066,11,04,200101,1,2,03,1,1,2, , ,5,1,2, ,2,11, , ,2,2,1,46.4825306420109,67.2740800860793,001240,00
2020,11,019249,026,11,04,200501,1,3,04,1,1,2, , ,3,1,2, ,2,16,6, ,2,2,1,427.056175370812,746.417265954477,000618,00
2020,11,019249,044,11,03,200501,1,3,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,427.056175370812,746.417265954477,000618,00
2020,11,019249,061,11,05,200501,1,3,05,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,427.056175370812,746.417265954477,000618,00
2020,11,019263,101,11,04,200602,1,2,01,2,1,2, , ,3,1,2, ,1,9, , ,2,2,1,427.056175370812,746.417265954477,000769,00
2020,11,019263,124,11,03,200602,1,2,03,1,1,2, , ,3,1,2, ,1,16,6, ,2,2,1,427.056175370812,746.417265954477,000769,00
2020,11,019274,023,11,03,200602,1,2,01,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,427.056175370812,746.417265954477,000785,00
2020,11,019277,030,11,03,200605,1,4,03,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,536.94273168376,808.487064602813,001109,02
2020,11,019407,134,11,03,200114,1,7,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,296.431847506504,413.914539225935,002086,00
2020,11,019407,134,11,04,200114,1,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,296.431847506504,413.914539225935,002086,00
2020,11,019409,016,11,03,200114,1,8,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,296.431847506504,413.914539225935,002083,00
2020,11,019439,015,11,04,210101,6,2,01,1,1,2, , ,3,1,2, ,2,9, ,1,2,2,1,140.173276942435,242.894312897325,040787,00
2020,11,019439,075,11,02,210101,6,2,01,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,140.173276942435,242.894312897325,040787,00
2020,11,019464,015,11,04,210204,6,5,01,2,1,1,99,1,3,1,2, ,1,10, , ,2,2,1,368.471255083818,735.423030798196,039474,00
2020,11,019464,124,11,03,210204,6,5,01,2,1,1,7,7,3,1,2, ,1,10, , ,2,2,1,368.471255083818,735.423030798196,039474,00
2020,11,019586,169,11,03,210307,6,6,02,2,2, , , ,3,1,2, ,1,9, , ,2,2,1,348.599068116117,675.062045820957,039117,00
2020,11,019647,050,11,03,220804,7,4,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,134.051342375486,215.503776413951,008493,02
2020,11,019649,031,11,02,220303,7,5,01,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,134.051342375486,215.503776413951,008886,01
2020,11,019702,155,11,03,220805,7,7,03,1,1,2, , ,3,1,2, ,1,12,6, ,2,2,1,139.157465795499,224.094220903988,008447,00
2020,11,019758,024,11,04,220901,7,2,01,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,87.0516339206661,142.71393704009,009492,02
2020,11,019758,024,11,05,220901,7,2,01,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,87.0516339206661,142.71393704009,009492,02
2020,11,019758,049,11,03,220901,7,2,03,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,87.0516339206661,142.71393704009,009492,02
2020,11,019758,049,11,04,220901,7,2,01,1,1,1,11,4,3,1,2, ,1,8, , ,2,2,1,87.0516339206661,142.71393704009,009492,02
2020,11,019817,085,11,05,220907,7,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,139.157465795499,224.094220903988,009607,00
2020,11,019817,187,11,05,220907,7,7,02,1,2, , , ,3,1,2, ,1,11, , ,2,2,1,139.157465795499,224.094220903988,009607,00
2020,11,019817,187,11,06,220907,7,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,2,1,139.157465795499,224.094220903988,009607,00
2020,11,019817,190,11,07,220907,7,7,06,1,1,2, , ,5,1,2, ,1,8, , ,2,2,1,139.157465795499,224.094220903988,009607,00
2020,11,019836,036,11,04,230110,3,2,02,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,51.8037708980405,102.914475725126,046694,00
2020,11,019836,048,11,04,230110,3,2,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,51.8037708980405,102.914475725126,046694,00
2020,11,019854,010,11,04,230110,3,2,04,1,1,2, , ,3,1,2, ,1,17,6, ,2,2,1,6.6921072988586,13.7177431488638,044562,00
2020,11,019854,010,11,05,230110,3,2,05,1,1,1,9,5,3,1,2, ,1,12,6, ,2,2,1,6.6921072988586,13.7177431488638,044562,00
2020,11,019900,071,11,05,230110,3,2,05,1,1,1,12,1,3,1,2, ,2,15,6, ,2,2,1,51.8037708980405,102.914475725126,044703,02
2020,11,019938,039,11,05,230110,3,2,02,1,1,1,10,4,3,1,2, ,1,9, , ,2,2,1,393.735120780538,652.737179627856,044607,00
2020,11,019944,022,11,05,230102,3,2,05,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,72.1880643437703,114.824125922222,044267,00
2020,11,020086,061,11,04,240101,1,3,02,1,1,1,12,1,3,1,2, ,2,11, , ,2,2,1,229.298919761599,308.832242030587,000136,00
2020,11,020086,096,11,05,240101,1,3,05,1,1,2, , ,5,1,2, ,1,14,6, ,2,2,1,229.298919761599,308.832242030587,000136,00
2020,11,020086,113,11,04,240101,1,3,02,1,1,1,99,7,3,1,2, ,1,11, , ,2,2,1,229.298919761599,308.832242030587,000136,00
2020,11,020114,069,11,03,240105,1,5,01,1,1,1,99,3,3,1,2, ,2,9, , ,2,2,1,70.01434021589,100.62826252387,048103,00
2020,11,020114,098,11,04,240105,1,5,04,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,70.01434021589,100.62826252387,048103,00
2020,11,020187,028,11,03,250101,7,2,02,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,275.828537022118,379.820044733836,015379,02
2020,11,020187,078,11,03,250101,7,2,01,1,2, , , ,3,1,2, ,2,8, , ,2,2,1,275.828537022118,379.820044733836,015379,02
2020,11,020187,111,11,05,250101,7,2,02,1,1,1,12,7,3,1,2, ,2,8, , ,2,2,1,275.828537022118,379.820044733836,015379,02
2020,11,020201,023,11,03,250101,7,2,02,1,1,2, , ,5,1,2, ,1,10, , ,2,2,1,23.517385550929,47.2858345899089,015347,00
2020,11,020254,010,11,03,250101,7,2,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,22.5374944863069,45.7096401035786,015466,00
2020,11,020353,017,11,03,250103,7,6,03,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,59.5511311520509,97.310646593382,049322,00
2020,11,020353,017,11,04,250103,7,6,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,59.5511311520509,97.310646593382,049322,00
2020,11,020353,062,11,06,250103,7,6,06,1,2, , , ,11,1,2, ,2,16,6, ,2,2,1,59.5511311520509,97.310646593382,049322,00
2020,12,005014,040,11,02,010101,4,4,01,1,2, , , ,3,1,2, ,1,8, , ,2,2,1,110.640092740332,129.899042731868,007087,00
2020,12,005064,103,11,03,010509,4,5,03,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,298.064869678224,349.948556832265,006981,00
2020,12,005064,190,11,05,010509,4,5,05,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,298.064869678224,349.948556832265,006981,00
2020,12,005066,045,11,02,010601,7,5,01,1,1,1,12,4,3,1,2, ,1,13,6, ,2,2,1,50.4663561827658,85.3620803808125,007201,00
2020,12,005160,052,11,03,010601,7,7,02,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,61.6017945845661,135.537257102148,007208,00
2020,12,005162,066,11,02,010606,7,6,02,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,61.6017945845661,135.537257102148,007213,00
